,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Belgium,Benin,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Cambodia,Cameroon,Canada,Chile,China,Colombia,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Eritrea,Estonia,Ethiopia,Finland,France,Gabon,Georgia,Germany,Ghana,Greece,Guatemala,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyz Republic,Latvia,Lebanon,Libya,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Moldova,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Korea,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Senegal,Serbia,Singapore,Slovak Republic,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Energy_Production_Asia,Energy_Production_Africa,Energy_Production_Europe,Energy_Production_NA,Energy_Production_SA,Energy_Production_Oceania
1999,1070.0,137000.0,43600.0,80100.0,646.0,214000.0,9720.0,19000.0,14500.0,14400.0,3510.0,13900.0,1790.0,5190.0,2610.0,1130.0,142000.0,18600.0,9160.0,3140.0,11000.0,364000.0,7500.0,1060000.0,76500.0,15100.0,14600.0,1110.0,6030.0,3600.0,6910.0,43.6,28800.0,23800.0,1490.0,21400.0,59300.0,2000.0,496.0,2990.0,17200.0,15400.0,127000.0,17200.0,1330.0,137000.0,5640.0,9530.0,5370.0,1620.0,1480.0,11900.0,2190.0,359000.0,244000.0,257000.0,131000.0,2460.0,601.0,29200.0,481.0,105000.0,286.0,65600.0,11500.0,108000.0,1300.0,1640.0,155.0,69300.0,3660.0,53.4,72800.0,0.0,221000.0,63.9,1840.0,615.0,6960.0,13700.0,270.0,6710.0,59500.0,13700.0,1480.0,188000.0,17700.0,1630.0,209000.0,54000.0,45100.0,730.0,6740.0,9530.0,18700.0,83900.0,3370.0,53200.0,27800.0,962000.0,445000.0,1140.0,10500.0,15.1,5510.0,2870.0,145000.0,30600.0,30700.0,4550.0,14400.0,33200.0,12100.0,33900.0,1380.0,12100.0,41500.0,1720.0,16100.0,6730.0,27500.0,26300.0,75500.0,143000.0,282000.0,1670000.0,920.0,55000.0,211000.0,45600.0,19700.0,5790.0,8720.0,3484852.1,849356.0,2268356.9,2255000.0,599651.0,227700.0
2000,986.0,142000.0,43700.0,82300.0,632.0,234000.0,9780.0,19000.0,14900.0,15200.0,3520.0,13700.0,1450.0,5540.0,3080.0,1130.0,148000.0,19700.0,9920.0,3200.0,11100.0,373000.0,8120.0,1060000.0,73300.0,17500.0,14600.0,1280.0,6010.0,3580.0,7910.0,44.3,30700.0,27700.0,1420.0,22700.0,56500.0,2120.0,508.0,3180.0,17600.0,15100.0,131000.0,15100.0,1330.0,135000.0,5880.0,9990.0,5240.0,1540.0,1520.0,11600.0,2310.0,366000.0,236000.0,267000.0,135000.0,2160.0,642.0,28200.0,589.0,106000.0,286.0,77900.0,11700.0,114000.0,1440.0,1410.0,167.0,72800.0,3360.0,57.3,76100.0,0.0,222000.0,63.8,1920.0,571.0,7260.0,15400.0,286.0,7140.0,57600.0,14100.0,1550.0,202000.0,18800.0,1540.0,227000.0,61000.0,46900.0,756.0,6840.0,9360.0,19600.0,79600.0,3850.0,59200.0,28300.0,978000.0,479000.0,1190.0,11400.0,22.7,6330.0,3100.0,146000.0,34400.0,31700.0,4750.0,20200.0,30500.0,12000.0,32700.0,1260.0,12700.0,44000.0,1770.0,20000.0,6630.0,25900.0,46000.0,76400.0,156000.0,273000.0,1670000.0,1030.0,54900.0,221000.0,48100.0,22000.0,5930.0,8620.0,3617390.7,878972.0,2294623.4,2265000.0,622115.0,248100.0
2001,883.0,137000.0,43500.0,84500.0,602.0,254000.0,9780.0,19600.0,14900.0,16200.0,3600.0,13300.0,1490.0,6230.0,3100.0,1120.0,152000.0,19900.0,10400.0,3260.0,10700.0,377000.0,8610.0,1090000.0,73000.0,18200.0,13600.0,1270.0,5970.0,3750.0,8160.0,44.5,31400.0,27100.0,1500.0,23000.0,57000.0,2290.0,531.0,3170.0,18000.0,15100.0,132000.0,14400.0,1270.0,135000.0,6000.0,9970.0,5230.0,1540.0,1490.0,11300.0,2450.0,375000.0,242000.0,260000.0,134000.0,1780.0,673.0,26900.0,500.0,105000.0,281.0,83300.0,12200.0,112000.0,1350.0,1520.0,159.0,71900.0,4260.0,58.2,77200.0,0.0,226000.0,74.2,1900.0,584.0,7550.0,15800.0,296.0,7340.0,61500.0,14200.0,1540.0,211000.0,19300.0,1580.0,226000.0,65300.0,49000.0,678.0,6160.0,9410.0,18400.0,80300.0,4100.0,63100.0,27700.0,1010000.0,470000.0,1210.0,11100.0,24.1,6690.0,3160.0,145000.0,34900.0,33500.0,4560.0,22300.0,33900.0,12600.0,33900.0,1290.0,13400.0,43200.0,1800.0,20600.0,6640.0,24400.0,50400.0,76300.0,152000.0,262000.0,1690000.0,1210.0,55500.0,217000.0,50100.0,22100.0,6070.0,8610.0,3663418.1,885590.0,2323641.9,2293000.0,625918.0,268200.0
2002,959.0,143000.0,51400.0,81300.0,738.0,264000.0,9820.0,19800.0,15300.0,16700.0,3680.0,13500.0,1550.0,7050.0,3310.0,1120.0,167000.0,20300.0,10700.0,3320.0,11000.0,384000.0,8600.0,1170000.0,69100.0,18700.0,13100.0,1410.0,6530.0,3710.0,8210.0,44.7,31500.0,28600.0,1510.0,22200.0,60900.0,2320.0,548.0,3380.0,18400.0,16100.0,134000.0,14100.0,1330.0,135000.0,5990.0,10200.0,5410.0,1730.0,1550.0,11200.0,2460.0,384000.0,248000.0,265000.0,116000.0,1540.0,708.0,27500.0,393.0,96900.0,263.0,90400.0,12500.0,101000.0,1200.0,1610.0,191.0,65900.0,5060.0,56.1,80500.0,0.239,226000.0,75.5,2050.0,586.0,7760.0,16500.0,298.0,7620.0,60700.0,14600.0,1660.0,196000.0,18700.0,1510.0,235000.0,63300.0,50100.0,738.0,6290.0,9290.0,20100.0,80200.0,3640.0,67700.0,29100.0,1050000.0,440000.0,1260.0,11300.0,33.7,6820.0,3340.0,144000.0,34800.0,31800.0,4540.0,24400.0,31800.0,12200.0,37100.0,1360.0,13900.0,45900.0,1850.0,24000.0,6710.0,24100.0,52900.0,76800.0,149000.0,258000.0,1660000.0,1240.0,56200.0,203000.0,53200.0,22200.0,6220.0,8640.0,3720104.7,889143.0,2372383.539,2270000.0,624001.0,278600.0
2003,1050.0,155000.0,51400.0,84300.0,692.0,264000.0,9600.0,19800.0,15600.0,17600.0,3580.0,13700.0,1580.0,8050.0,3490.0,1030.0,178000.0,21200.0,10200.0,3370.0,10900.0,386000.0,8100.0,1320000.0,74300.0,19400.0,12100.0,1440.0,6780.0,3750.0,8020.0,48.1,33500.0,28500.0,1540.0,23700.0,64400.0,2400.0,564.0,3910.0,18900.0,16000.0,136000.0,15100.0,1380.0,136000.0,6020.0,9910.0,5480.0,1670.0,1620.0,10400.0,2460.0,396000.0,255000.0,295000.0,80400.0,1830.0,739.0,27800.0,396.0,84100.0,287.0,101000.0,13200.0,121000.0,1400.0,1740.0,252.0,77500.0,5370.0,58.1,83900.0,0.31,237000.0,84.6,1980.0,639.0,7730.0,18400.0,317.0,7790.0,58700.0,13400.0,1810.0,216000.0,19300.0,1670.0,234000.0,60500.0,55300.0,689.0,6620.0,9510.0,20600.0,79900.0,4340.0,71900.0,29300.0,1120000.0,515000.0,1260.0,11400.0,28.2,6590.0,3270.0,153000.0,37900.0,33000.0,4660.0,25400.0,30900.0,12300.0,36000.0,1470.0,14400.0,49200.0,1900.0,31000.0,6450.0,23600.0,58600.0,79500.0,163000.0,247000.0,1630000.0,1160.0,56300.0,179000.0,54400.0,21900.0,6360.0,8600.0,4019174.2,947632.0,2436523.11,2253000.0,628805.0,277400.0
2004,1150.0,158000.0,57600.0,87100.0,746.0,269000.0,9900.0,20100.0,15800.0,18400.0,3630.0,13800.0,1620.0,10800.0,3590.0,1020.0,183000.0,20800.0,10300.0,3420.0,10800.0,398000.0,8080.0,1490000.0,76200.0,20200.0,12500.0,2090.0,9550.0,3880.0,7480.0,50.1,34500.0,31100.0,1610.0,29300.0,64700.0,2390.0,482.0,3710.0,19400.0,15800.0,137000.0,15100.0,1290.0,138000.0,6270.0,10300.0,5440.0,1650.0,1670.0,10200.0,2520.0,410000.0,265000.0,307000.0,104000.0,1860.0,1740.0,28400.0,412.0,95100.0,294.0,114000.0,13700.0,132000.0,1480.0,1850.0,234.0,86300.0,5200.0,66.7,88500.0,0.406,247000.0,92.2,2020.0,680.0,9050.0,20600.0,323.0,7970.0,68000.0,13000.0,1930.0,230000.0,20200.0,1600.0,228000.0,58900.0,58800.0,753.0,6630.0,9610.0,20900.0,78800.0,3900.0,87900.0,28400.0,1170000.0,553000.0,1260.0,11600.0,26.8,6450.0,3460.0,158000.0,38300.0,32600.0,4770.0,27000.0,34300.0,12100.0,28400.0,1490.0,15100.0,51200.0,1940.0,33000.0,6810.0,24100.0,57800.0,80200.0,171000.0,226000.0,1650000.0,853.0,57100.0,218000.0,65200.0,20600.0,6440.0,8610.0,4371620.8,984879.0,2478445.406,2295000.0,687998.0,282000.0
2005,1170.0,167000.0,70900.0,84700.0,861.0,280000.0,10100.0,27200.0,16100.0,19300.0,3810.0,13900.0,1670.0,13900.0,3650.0,1060.0,195000.0,21100.0,10700.0,3480.0,10500.0,401000.0,8870.0,1620000.0,79500.0,20800.0,13600.0,2310.0,10600.0,3810.0,6290.0,51.0,32900.0,31300.0,1880.0,29400.0,76900.0,2490.0,500.0,3870.0,19900.0,16700.0,137000.0,14900.0,981.0,135000.0,6430.0,10300.0,5500.0,1920.0,1770.0,10400.0,2640.0,422000.0,280000.0,318000.0,97500.0,1630.0,2110.0,27900.0,412.0,101000.0,256.0,117000.0,14000.0,147000.0,1450.0,1860.0,229.0,94400.0,3920.0,88.3,91500.0,0.525,254000.0,88.4,3420.0,610.0,10100.0,23100.0,324.0,8150.0,62200.0,12600.0,1950.0,233000.0,22000.0,1580.0,224000.0,60300.0,61500.0,735.0,6730.0,10900.0,21400.0,78700.0,3610.0,93100.0,27800.0,1200000.0,581000.0,1270.0,10300.0,46.1,6610.0,3510.0,158000.0,42900.0,30100.0,4920.0,27000.0,34700.0,11000.0,26100.0,1550.0,15800.0,55000.0,2000.0,36400.0,6680.0,23900.0,61100.0,81000.0,174000.0,205000.0,1630000.0,1020.0,56400.0,233000.0,69700.0,20500.0,6620.0,8860.0,4631262.1,1033573.0,2468640.225,2285000.0,724677.0,292600.0
2006,1190.0,165000.0,80000.0,86200.0,846.0,282000.0,10100.0,38100.0,16500.0,21200.0,3920.0,13800.0,1830.0,14700.0,3960.0,1060.0,207000.0,22300.0,11000.0,3540.0,10300.0,411000.0,9160.0,1730000.0,84600.0,21400.0,15400.0,2520.0,11900.0,4150.0,5980.0,51.5,33600.0,29600.0,1890.0,29900.0,79700.0,2630.0,515.0,3750.0,20400.0,18200.0,137000.0,13500.0,929.0,136000.0,6550.0,10100.0,5430.0,1970.0,1980.0,10300.0,3260.0,438000.0,314000.0,329000.0,101000.0,1600.0,2680.0,27400.0,411.0,101000.0,290.0,127000.0,14300.0,151000.0,1490.0,1850.0,200.0,100000.0,3490.0,91.9,90300.0,0.645,251000.0,87.3,3750.0,629.0,10700.0,23000.0,313.0,8300.0,61100.0,13100.0,2090.0,235000.0,22300.0,1620.0,215000.0,61700.0,61900.0,751.0,7130.0,11700.0,21400.0,77600.0,4370.0,102000.0,27900.0,1230000.0,576000.0,1230.0,10600.0,34.4,6620.0,3440.0,157000.0,43700.0,31300.0,5160.0,29100.0,32800.0,12200.0,24800.0,1520.0,16400.0,56900.0,2040.0,42800.0,6630.0,26400.0,60000.0,83000.0,185000.0,187000.0,1650000.0,785.0,58500.0,234000.0,72500.0,18700.0,6790.0,8680.0,4857694.4,1053437.0,2477226.3449999997,2312000.0,753627.0,295100.0
2007,1060.0,164000.0,95100.0,82900.0,826.0,299000.0,10900.0,52100.0,17000.0,22100.0,4010.0,14400.0,1890.0,15500.0,3950.0,979.0,216000.0,20800.0,9970.0,3590.0,9250.0,416000.0,8500.0,1820000.0,87600.0,22100.0,12500.0,2760.0,11500.0,4060.0,5810.0,73.1,33800.0,27100.0,1900.0,28900.0,82300.0,2900.0,530.0,4410.0,28800.0,16100.0,135000.0,13800.0,1080.0,138000.0,6520.0,10200.0,5440.0,2010.0,2120.0,10200.0,3950.0,453000.0,318000.0,345000.0,105000.0,1410.0,2900.0,26400.0,412.0,90600.0,277.0,131000.0,14700.0,147000.0,1430.0,1800.0,192.0,97700.0,3800.0,94.6,90100.0,0.7879999999999999,244000.0,88.1,4480.0,639.0,11100.0,23900.0,332.0,8460.0,61300.0,14000.0,1660.0,231000.0,19700.0,1500.0,215000.0,60500.0,64200.0,695.0,7290.0,12500.0,22200.0,72500.0,4650.0,113000.0,27700.0,1240000.0,555000.0,1220.0,10600.0,24.7,5980.0,3470.0,159000.0,42600.0,30300.0,5080.0,34900.0,33600.0,12700.0,23900.0,1570.0,17000.0,60000.0,2100.0,43200.0,7900.0,27300.0,65800.0,81600.0,186000.0,177000.0,1670000.0,1230.0,59800.0,211000.0,73600.0,16500.0,6900.0,8630.0,4993711.7,1075082.0,2467882.588,2330000.0,740327.0,313000.0
2008,1150.0,162000.0,106000.0,82900.0,797.0,301000.0,11200.0,58600.0,17500.0,23400.0,4030.0,14500.0,1940.0,16200.0,4350.0,1040.0,228000.0,21100.0,10200.0,3610.0,9300.0,406000.0,9060.0,1990000.0,93600.0,22700.0,13300.0,2670.0,11400.0,3960.0,5700.0,82.9,32800.0,26600.0,1880.0,28600.0,87500.0,3110.0,546.0,4230.0,29600.0,16500.0,137000.0,13500.0,1080.0,134000.0,6860.0,9860.0,5390.0,1990.0,2080.0,10500.0,4360.0,468000.0,324000.0,345000.0,118000.0,1520.0,3900.0,27000.0,494.0,88700.0,276.0,142000.0,15100.0,153000.0,1190.0,1790.0,166.0,101000.0,3850.0,101.0,93100.0,0.907,233000.0,102.0,5110.0,633.0,11500.0,23000.0,324.0,8640.0,66600.0,15000.0,1690.0,228000.0,20800.0,1620.0,219000.0,63400.0,63300.0,698.0,7530.0,12700.0,23000.0,71400.0,4490.0,133000.0,28900.0,1250000.0,579000.0,1230.0,10800.0,32.3,6420.0,3670.0,162000.0,44700.0,30400.0,5070.0,34100.0,33200.0,12800.0,23800.0,1490.0,17500.0,64400.0,2140.0,42700.0,7550.0,29000.0,68400.0,81300.0,187000.0,167000.0,1700000.0,1390.0,62000.0,208000.0,71400.0,15300.0,7030.0,8530.0,5282668.3,1094039.0,2478163.807,2339000.0,756382.0,316000.0
2009,1250.0,152000.0,101000.0,80800.0,825.0,311000.0,11400.0,64600.0,17600.0,24800.0,4050.0,15300.0,2000.0,14200.0,4470.0,938.0,230000.0,18900.0,9830.0,3670.0,8850.0,390000.0,9300.0,2090000.0,99200.0,23400.0,15300.0,2710.0,11900.0,4070.0,5570.0,84.6,31200.0,23900.0,1890.0,27300.0,88200.0,3160.0,562.0,4160.0,30400.0,16600.0,130000.0,13600.0,1260.0,127000.0,7050.0,10100.0,6050.0,1870.0,2200.0,11000.0,4400.0,503000.0,352000.0,350000.0,120000.0,1530.0,3270.0,27000.0,531.0,93800.0,293.0,146000.0,15600.0,130000.0,1160.0,2100.0,174.0,87100.0,4210.0,106.0,89700.0,1.07,220000.0,104.0,7690.0,782.0,11900.0,22400.0,329.0,8820.0,63100.0,15200.0,1710.0,229000.0,20300.0,1610.0,214000.0,67200.0,64900.0,666.0,7440.0,15100.0,23500.0,67500.0,4890.0,140000.0,28300.0,1180000.0,528000.0,1260.0,9440.0,28.9,5940.0,3540.0,161000.0,44300.0,29700.0,5090.0,35200.0,30400.0,12800.0,23600.0,1500.0,18100.0,61700.0,2190.0,44000.0,7810.0,30300.0,40900.0,76900.0,169000.0,159000.0,1690000.0,1520.0,60700.0,204000.0,76600.0,15200.0,7240.0,8530.0,5359231.9,1072405.0,2363370.67,2300000.0,759217.0,326200.0
2010,0.0,0.0,0.0,0.0,0.0,324000.0,11200.0,0.0,0.0,0.0,0.0,15400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396000.0,9560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31400.0,23200.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,17200.0,136000.0,0.0,0.0,129000.0,0.0,9190.0,0.0,0.0,0.0,11000.0,4570.0,0.0,0.0,0.0,0.0,1950.0,3730.0,28800.0,0.0,95100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,218000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69700.0,16600.0,0.0,0.0,0.0,0.0,205000.0,0.0,0.0,0.0,0.0,0.0,0.0,67800.0,5960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6140.0,3550.0,0.0,44600.0,33900.0,0.0,0.0,32600.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30300.0,0.0,0.0,0.0,150000.0,1740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143430.0,0.0,1041564.0,2354000.0,9560.0,340600.0
