,Algeria,Argentina,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Brazil,Bulgaria,Canada,Chile,China,Colombia,Croatia,Cyprus,Czech Republic,Denmark,Ecuador,Egypt,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Japan,Kazakhstan,Kuwait,Latvia,Lithuania,Luxembourg,Malaysia,Mexico,Morocco,Netherlands,New Zealand,North Macedonia,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Singapore,Slovak Republic,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Thailand,Trinidad and Tobago,Turkey,Turkmenistan,Ukraine,United Arab Emirates,United Kingdom,United States,Uzbekistan,Venezuela,Vietnam,Coal_Asia,Coal_Africa,Coal_Europe,Coal_NA,Coal_SA,Coal_Oceania,Coal_Total
1994,620000.0,607000.0,40300000.0,3050000.0,4000.0,29500.0,1010000.0,9270000.0,11300000.0,7650000.0,25200000.0,2200000.0,657000000.0,4030000.0,213000.0,96000.0,23400000.0,7760000.0,0.0,1040000.0,3230000.0,6670000.0,14300000.0,95600000.0,8100000.0,4420000.0,53900.0,132000000.0,4930000.0,1100000.0,0.0,2940000.0,3780000.0,11300000.0,81300000.0,33800000.0,0.0,376000.0,307000.0,879000.0,1520000.0,4500000.0,1350000.0,8620000.0,1170000.0,1390000.0,885000.0,11.9,2190000.0,356000.0,1170000.0,69100000.0,3430000.0,0.0,10200000.0,124000000.0,0.0,24500.0,5460000.0,1330000.0,68800000.0,26500000.0,18900000.0,347.0,2780000.0,177000.0,6300000.0,0.0,15800000.0,5000.0,51600000.0,0.0,49700000.0,477000000.0,1080000.0,55500.0,2300000.0,955033358.9,71810000.0,563996900.0,506700000.0,18548500.0,41470000.0,2157558758.9
1995,620000.0,638000.0,41600000.0,3470000.0,3000.0,321000.0,952000.0,8850000.0,11800000.0,7650000.0,26300000.0,2370000.0,665000000.0,3610000.0,175000.0,107000.0,23500000.0,6490000.0,0.0,694000.0,3150000.0,5900000.0,14700000.0,90600000.0,8080000.0,4350000.0,63400.0,140000000.0,5420000.0,1030000.0,0.0,2960000.0,4130000.0,12100000.0,84300000.0,27300000.0,0.0,267000.0,245000.0,494000.0,1670000.0,5010000.0,1630000.0,8910000.0,1170000.0,1430000.0,966000.0,6.45,2210000.0,374000.0,1410000.0,70300000.0,4200000.0,0.0,10600000.0,119000000.0,0.0,11500.0,5440000.0,1380000.0,71300000.0,27500000.0,19000000.0,1000.0,2780000.0,190000.0,7180000.0,0.0,16500000.0,5000.0,51000000.0,0.0,47500000.0,481000000.0,892000.0,5110.0,3100000.0,971483506.45,74244000.0,553299400.0,512310000.0,18797110.0,42770000.0,2172904016.45
1996,292000.0,668000.0,43300000.0,3480000.0,3000.0,176000.0,1160000.0,8470000.0,12200000.0,7620000.0,26900000.0,3290000.0,696000000.0,2800000.0,143000.0,100000.0,23400000.0,8920000.0,0.0,954000.0,3280000.0,7030000.0,15600000.0,90200000.0,7860000.0,4290000.0,62800.0,144000000.0,6470000.0,1080000.0,0.0,2980000.0,5010000.0,11100000.0,86500000.0,24400000.0,0.0,250000.0,225000.0,466000.0,1680000.0,5740000.0,2090000.0,8600000.0,1160000.0,1380000.0,960000.0,4.06,2240000.0,392000.0,1970000.0,72000000.0,3920000.0,0.0,10600000.0,117000000.0,0.0,284.0,5360000.0,1270000.0,72400000.0,32100000.0,16000000.0,208.0,3080000.0,142000.0,8740000.0,0.0,18600000.0,46000.0,38400000.0,0.0,44400000.0,503000000.0,833000.0,16100.0,3460000.0,1014708496.06,75736000.0,538348800.0,535640000.0,19366100.0,44460000.0,2228259396.06
1997,512000.0,527000.0,45500000.0,3690000.0,3000.0,323000.0,1220000.0,7910000.0,12300000.0,8690000.0,28100000.0,4280000.0,682000000.0,3310000.0,243000.0,76000.0,22000000.0,6630000.0,0.0,808000.0,3240000.0,6660000.0,13700000.0,87400000.0,8460000.0,4100000.0,65100.0,151000000.0,7970000.0,1110000.0,0.0,2840000.0,5440000.0,11300000.0,88800000.0,20900000.0,0.0,224000.0,182000.0,295000.0,1620000.0,5750000.0,1990000.0,8360000.0,1250000.0,1290000.0,953000.0,33.4,2090000.0,408000.0,2440000.0,70200000.0,3570000.0,0.0,9590000.0,108000000.0,0.0,0.0,5030000.0,1410000.0,74000000.0,34900000.0,18400000.0,0.0,2630000.0,110000.0,9010000.0,0.0,20800000.0,0.0,37400000.0,0.0,39600000.0,513000000.0,828000.0,34300.0,4440000.0,1012874033.4,77310000.0,516268100.0,546850000.0,20859300.0,46750000.0,2220911433.4
1998,548000.0,708000.0,47600000.0,3250000.0,0.0,93000.0,1080000.0,7870000.0,12000000.0,8280000.0,30100000.0,4030000.0,677000000.0,3150000.0,233000.0,14000.0,20400000.0,5630000.0,0.0,795000.0,2940000.0,5460000.0,16300000.0,85300000.0,8850000.0,3980000.0,58500.0,156000000.0,8560000.0,1290000.0,0.0,2860000.0,5840000.0,11700000.0,84700000.0,20600000.0,0.0,165000.0,159000.0,98300.0,1730000.0,5880000.0,2380000.0,8530000.0,1140000.0,1670000.0,1030000.0,48.0,2100000.0,447000.0,2470000.0,63300000.0,3570000.0,0.0,8090000.0,101000000.0,0.0,0.0,4580000.0,1430000.0,71800000.0,36100000.0,17500000.0,195.0,2650000.0,91000.0,7230000.0,0.0,21600000.0,0.0,38400000.0,0.0,38600000.0,518000000.0,830000.0,35800.0,4770000.0,1009313243.0,75523000.0,496668800.0,553980000.0,20370800.0,48740000.0,2204595843.0
1999,587000.0,850000.0,50500000.0,3230000.0,0.0,46000.0,1000000.0,6890000.0,12200000.0,6810000.0,28900000.0,4160000.0,696000000.0,2520000.0,206000.0,24000.0,18600000.0,4730000.0,0.0,722000.0,2680000.0,5290000.0,14600000.0,82200000.0,8510000.0,4140000.0,68400.0,155000000.0,11800000.0,1230000.0,0.0,2460000.0,5740000.0,11700000.0,89100000.0,19100000.0,0.0,128000.0,136000.0,99400.0,1940000.0,5980000.0,2270000.0,7480000.0,1170000.0,1460000.0,969000.0,5.73,2100000.0,405000.0,2890000.0,60700000.0,3700000.0,0.0,7030000.0,102000000.0,0.0,0.0,4550000.0,1310000.0,75000000.0,38200000.0,19600000.0,0.0,2530000.0,94600.0,7690000.0,0.0,20000000.0,0.0,38000000.0,0.0,34300000.0,518000000.0,830000.0,36500.0,3570000.0,1035236005.73,78579000.0,477225400.0,552880000.0,20171500.0,51670000.0,2215761905.73
2000,485000.0,646000.0,50900000.0,3650000.0,0.0,330000.0,995000.0,7630000.0,13000000.0,6290000.0,30600000.0,3210000.0,706000000.0,2700000.0,432000.0,36000.0,21200000.0,3970000.0,0.0,869000.0,2830000.0,5020000.0,14200000.0,85300000.0,9020000.0,3870000.0,94600.0,164000000.0,13200000.0,1300000.0,0.0,2620000.0,6250000.0,12500000.0,95500000.0,17800000.0,24.8,132000.0,92300.0,110000.0,2480000.0,6550000.0,2690000.0,7760000.0,1110000.0,1340000.0,993000.0,250.0,2030000.0,630000.0,4010000.0,56200000.0,3710000.0,0.0,7350000.0,106000000.0,0.0,0.0,4280000.0,1360000.0,74600000.0,42900000.0,20900000.0,340.0,2570000.0,138000.0,7880000.0,0.0,22500000.0,0.0,38500000.0,0.0,36700000.0,541000000.0,709000.0,132000.0,4690000.0,1069079614.8,78644000.0,490292900.0,578150000.0,20318000.0,52010000.0,2288494514.8
2001,560000.0,529000.0,50400000.0,3770000.0,3000.0,350000.0,714000.0,7260000.0,12800000.0,7170000.0,31800000.0,2520000.0,743000000.0,2660000.0,481000.0,53000.0,20800000.0,4200000.0,0.0,765000.0,2790000.0,6060000.0,12400000.0,85500000.0,9330000.0,3680000.0,103000.0,166000000.0,16700000.0,1280000.0,0.0,2740000.0,7220000.0,13300000.0,97800000.0,22300000.0,65.0,123000.0,83800.0,118000.0,2970000.0,7190000.0,3410000.0,8260000.0,1370000.0,1480000.0,885000.0,141.0,2110000.0,571000.0,4100000.0,55600000.0,3170000.0,0.0,7610000.0,103000000.0,7890.0,0.0,4420000.0,1440000.0,74900000.0,45700000.0,19200000.0,88.1,2780000.0,144000.0,8780000.0,0.0,18500000.0,0.0,37500000.0,18500.0,38900000.0,525000000.0,770000.0,48900.0,5120000.0,1124229684.1,79635000.0,483564800.0,563990000.0,19128900.0,51770000.0,2322318384.1
2002,735000.0,394000.0,51500000.0,3830000.0,2000.0,365000.0,674000.0,6230000.0,12400000.0,6610000.0,32000000.0,2540000.0,814000000.0,2190000.0,584000.0,44000.0,20400000.0,4200000.0,0.0,820000.0,2720000.0,6590000.0,12800000.0,85700000.0,8970000.0,3550000.0,102000.0,173000000.0,17200000.0,1210000.0,0.0,2630000.0,7630000.0,13700000.0,104000000.0,22600000.0,282.0,99000.0,135000.0,73700.0,3640000.0,12000000.0,3390000.0,8310000.0,1370000.0,1280000.0,767000.0,336.0,2360000.0,782000.0,3570000.0,54500000.0,3500000.0,0.0,8190000.0,104000000.0,12400.0,6730.0,4280000.0,1570000.0,71200000.0,49100000.0,21600000.0,10900.0,2990000.0,133000.0,9370000.0,0.0,19300000.0,0.0,37800000.0,94300.0,35700000.0,524000000.0,783000.0,18200.0,5850000.0,1214804948.0,76145000.0,483561700.0,568000000.0,18324200.0,52870000.0,2413705848.0
2003,606000.0,481000.0,53000000.0,4090000.0,3000.0,349000.0,634000.0,6020000.0,12800000.0,7400000.0,31900000.0,2430000.0,970000000.0,2430000.0,650000.0,44000.0,20800000.0,5730000.0,0.0,851000.0,3150000.0,8220000.0,13600000.0,87200000.0,9020000.0,3630000.0,100000.0,181000000.0,23100000.0,1310000.0,0.0,2550000.0,7910000.0,14800000.0,107000000.0,24900000.0,93.6,88800.0,175000.0,56600.0,5310000.0,8880000.0,3270000.0,8600000.0,1980000.0,1480000.0,749000.0,0.0,3000000.0,840000.0,3720000.0,56100000.0,3350000.0,0.0,9170000.0,104000000.0,15800.0,8760.0,4640000.0,1490000.0,79200000.0,51100000.0,20100000.0,59700.0,2930000.0,136000.0,9570000.0,0.0,20800000.0,0.0,38800000.0,111000.0,38100000.0,534000000.0,547000.0,43100.0,6810000.0,1395824353.6,83927000.0,498403400.0,574780000.0,19024100.0,54980000.0,2626938853.6
2004,723000.0,819000.0,55200000.0,4000000.0,920.0,350000.0,621000.0,5600000.0,13500000.0,7070000.0,30000000.0,2810000.0,1130000000.0,2120000.0,690000.0,44000.0,20800000.0,4400000.0,0.0,870000.0,3230000.0,7380000.0,12900000.0,85000000.0,9250000.0,3440000.0,105000.0,193000000.0,21300000.0,1370000.0,0.0,2380000.0,7990000.0,16600000.0,110000000.0,26600000.0,84.8,67200.0,169000.0,79500.0,6630000.0,9090000.0,3620000.0,8480000.0,2040000.0,1410000.0,846000.0,798.0,3350000.0,908000.0,4040000.0,54500000.0,3310000.0,0.0,9010000.0,99900000.0,14100.0,6920.0,4550000.0,1510000.0,86800000.0,53200000.0,21000000.0,15700.0,3010000.0,129000.0,10700000.0,0.0,22100000.0,0.0,36900000.0,126000.0,36600000.0,538000000.0,765000.0,0.0,8930000.0,1578389522.8,92013000.0,487080700.0,577090000.0,20157000.0,57240000.0,2811970222.8
2005,594000.0,943000.0,54900000.0,3990000.0,3220.0,718000.0,686000.0,5150000.0,13000000.0,6920000.0,30100000.0,2760000.0,1320000000.0,1340000.0,684000.0,44000.0,20100000.0,3710000.0,0.0,851000.0,3090000.0,4740000.0,13400000.0,81300000.0,9120000.0,3060000.0,100000.0,211000000.0,24400000.0,1560000.0,0.0,2650000.0,7940000.0,16500000.0,115000000.0,26900000.0,0.0,80900.0,185000.0,77600.0,6880000.0,11500000.0,3800000.0,8100000.0,2270000.0,1460000.0,722000.0,314.0,3720000.0,921000.0,4590000.0,55100000.0,3340000.0,0.0,8600000.0,94600000.0,28000.0,8400.0,4220000.0,1520000.0,80000000.0,54800000.0,20500000.0,58400.0,2750000.0,144000.0,11600000.0,0.0,22200000.0,0.0,37300000.0,145000.0,37400000.0,546000000.0,850000.0,37200.0,9350000.0,1799551334.0,85245000.0,473543500.0,587600000.0,19001200.0,57170000.0,3022111034.0
2006,882000.0,853000.0,56400000.0,3990000.0,3220.0,1090000.0,614000.0,5080000.0,12800000.0,7030000.0,29200000.0,3440000.0,1450000000.0,3810000.0,635000.0,30200.0,20800000.0,5630000.0,0.0,851000.0,2930000.0,7410000.0,12400000.0,84500000.0,8400000.0,3070000.0,103000.0,219000000.0,28900000.0,1500000.0,0.0,2390000.0,7850000.0,16700000.0,113000000.0,28300000.0,2330.0,86700.0,251000.0,92600.0,7290000.0,12300000.0,3860000.0,7710000.0,2240000.0,1420000.0,620000.0,3080.0,3970000.0,784000.0,5020000.0,57400000.0,3300000.0,0.0,9740000.0,97000000.0,19800.0,5000.0,4400000.0,1550000.0,81500000.0,56700000.0,17900000.0,43800.0,3040000.0,156000.0,12400000.0,0.0,26200000.0,0.0,40100000.0,282000.0,40900000.0,537000000.0,879000.0,247000.0,5730000.0,1941988230.0,87093000.0,493578500.0,578500000.0,21934000.0,58640000.0,3181733730.0
2007,757000.0,1230000.0,55900000.0,3860000.0,4930.0,890000.0,695000.0,4640000.0,13600000.0,7910000.0,30300000.0,4090000.0,1580000000.0,3360000.0,689000.0,27400.0,20800000.0,4650000.0,0.0,774000.0,3530000.0,7000000.0,12800000.0,86700000.0,8860000.0,3120000.0,110000.0,240000000.0,36200000.0,1570000.0,0.0,2330000.0,8030000.0,16300000.0,118000000.0,31100000.0,397.0,107000.0,250000.0,78400.0,8840000.0,11300000.0,3230000.0,8410000.0,1700000.0,1450000.0,681000.0,702.0,5430000.0,1040000.0,5400000.0,55900000.0,2880000.0,0.0,9820000.0,93900000.0,55500.0,8100.0,3940000.0,1570000.0,83700000.0,59700000.0,20000000.0,42800.0,2830000.0,174000.0,13900000.0,0.0,29500000.0,0.0,42700000.0,136000.0,38400000.0,545000000.0,923000.0,139000.0,6270000.0,2116501429.0,88461000.0,496611800.0,586600000.0,23459000.0,57600000.0,3369233229.0
2008,757000.0,1510000.0,58200000.0,3810000.0,3700.0,937000.0,648000.0,4580000.0,13800000.0,7540000.0,29400000.0,4370000.0,1610000000.0,4440000.0,709000.0,22400.0,19700000.0,4100000.0,0.0,696000.0,3360000.0,5330000.0,12100000.0,80100000.0,8340000.0,3030000.0,95500.0,259000000.0,31500000.0,1170000.0,0.0,2280000.0,7900000.0,15800000.0,122000000.0,33800000.0,672.0,106000.0,212000.0,74900.0,9780000.0,10100000.0,3660000.0,7950000.0,2100000.0,1490000.0,702000.0,1200.0,5990000.0,923000.0,6350000.0,55200000.0,2520000.0,0.0,9450000.0,101000000.0,64200.0,4900.0,3930000.0,1520000.0,93300000.0,66100000.0,13500000.0,57600.0,2830000.0,157000.0,15000000.0,0.0,29600000.0,0.0,41800000.0,343000.0,35600000.0,536000000.0,1010000.0,141000.0,11900000.0,2182912272.0,98413000.0,479186800.0,575500000.0,25184000.0,60300000.0,3421496072.0
2009,486000.0,827000.0,56300000.0,2870000.0,3700.0,1170000.0,617000.0,2950000.0,11100000.0,6350000.0,23500000.0,3990000.0,1690000000.0,4080000.0,507000.0,11900.0,18200000.0,4030000.0,0.0,619000.0,3050000.0,5370000.0,10800000.0,71700000.0,8430000.0,2560000.0,88400.0,281000000.0,33200000.0,1360000.0,0.0,2000000.0,7740000.0,12400000.0,102000000.0,30900000.0,0.0,85700.0,168000.0,66900.0,10600000.0,10300000.0,2710000.0,7500000.0,1620000.0,1340000.0,559000.0,1400.0,4930000.0,829000.0,6060000.0,51800000.0,2860000.0,0.0,7530000.0,92200000.0,23500.0,4000.0,3830000.0,1410000.0,93800000.0,68600000.0,9430000.0,58700.0,2000000.0,148000.0,15000000.0,0.0,30900000.0,0.0,35900000.0,274000.0,29800000.0,471000000.0,1030000.0,237000.0,11200000.0,2265155300.0,97615000.0,429461900.0,504800000.0,21063000.0,57920000.0,3376015200.0
2010,310000.0,1160000.0,52200000.0,3380000.0,5550.0,746000.0,646000.0,3750000.0,14500000.0,6880000.0,24800000.0,4490000.0,1750000000.0,4810000.0,683000.0,14700.0,18800000.0,3830000.0,0.0,464000.0,3910000.0,6790000.0,11500000.0,77100000.0,7870000.0,2690000.0,93100.0,290000000.0,39500000.0,1290000.0,0.0,1990000.0,7730000.0,13700000.0,116000000.0,33400000.0,3840.0,109000.0,207000.0,67000.0,14800000.0,12700000.0,2790000.0,7550000.0,1380000.0,1290000.0,762000.0,29600.0,4630000.0,813000.0,7020000.0,55100000.0,1650000.0,0.0,7040000.0,90500000.0,67600.0,7800.0,3850000.0,1440000.0,92800000.0,77100000.0,6900000.0,59900.0,2750000.0,148000.0,15400000.0,0.0,31400000.0,0.0,38300000.0,658000.0,30900000.0,499000000.0,1020000.0,199000.0,14600000.0,2374068290.0,96364000.0,443589800.0,536500000.0,25972000.0,53580000.0,3530074090.0
2011,275000.0,1260000.0,50900000.0,3470000.0,4930.0,1110000.0,775000.0,3530000.0,15400000.0,8090000.0,22200000.0,5760000.0,1900000000.0,3890000.0,703000.0,6890.0,18500000.0,3240000.0,0.0,441000.0,4170000.0,5510000.0,9770000.0,78300000.0,7900000.0,2710000.0,93100.0,305000000.0,46900000.0,1430000.0,0.0,1950000.0,7930000.0,15300000.0,110000000.0,36300000.0,13500.0,111000.0,240000.0,58400.0,14800000.0,14700000.0,2980000.0,7440000.0,1400000.0,1480000.0,846000.0,10200.0,3990000.0,818000.0,7730000.0,55000000.0,2220000.0,0.0,8210000.0,94000000.0,64100.0,6400.0,3650000.0,1460000.0,90500000.0,83700000.0,12800000.0,299000.0,2460000.0,137000.0,15700000.0,0.0,33900000.0,0.0,41500000.0,445000.0,31400000.0,471000000.0,1090000.0,205000.0,17300000.0,2553823130.0,94196000.0,460930390.0,507900000.0,27333000.0,52300000.0,3696482520.0
2012,292000.0,1180000.0,47700000.0,3220000.0,3700.0,916000.0,791000.0,3320000.0,15300000.0,6920000.0,21100000.0,6720000.0,1930000000.0,4690000.0,630000.0,240.0,17700000.0,2470000.0,0.0,391000.0,3900000.0,4510000.0,11100000.0,80500000.0,8140000.0,2610000.0,95300.0,330000000.0,53000000.0,1120000.0,0.0,2260000.0,8810000.0,15700000.0,116000000.0,37900000.0,0.0,88700.0,234000.0,53700.0,15900000.0,12800000.0,3020000.0,8180000.0,1740000.0,1390000.0,819000.0,30900.0,4050000.0,873000.0,8090000.0,51200000.0,2910000.0,0.0,7570000.0,98400000.0,73800.0,24900.0,3440000.0,1380000.0,88300000.0,80600000.0,15500000.0,456000.0,2110000.0,123000.0,16500000.0,0.0,36500000.0,0.0,42700000.0,1380000.0,39000000.0,416000000.0,1160000.0,211000.0,16100000.0,2622115300.0,92003000.0,475464940.0,449900000.0,28974000.0,49440000.0,3717897240.0
2013,158000.0,1280000.0,45200000.0,3280000.0,3080.0,1270000.0,840000.0,3520000.0,16500000.0,5940000.0,20800000.0,7550000.0,1970000000.0,5050000.0,675000.0,240.0,16900000.0,3240000.0,0.0,386000.0,4190000.0,4990000.0,11600000.0,82800000.0,6990000.0,2290000.0,110000.0,353000000.0,57000000.0,1430000.0,0.0,2050000.0,7090000.0,13500000.0,121000000.0,37500000.0,274000.0,74900.0,269000.0,47900.0,15100000.0,12700000.0,3000000.0,8190000.0,1540000.0,1160000.0,776000.0,44900.0,3210000.0,880000.0,10000000.0,53400000.0,2650000.0,0.0,5880000.0,90500000.0,96000.0,264000.0,3420000.0,1330000.0,88400000.0,81500000.0,11400000.0,480000.0,2150000.0,133000.0,16200000.0,0.0,31600000.0,0.0,41400000.0,1770000.0,37000000.0,432000000.0,1620000.0,210000.0,17200000.0,2696051980.0,91944000.0,454296040.0,465500000.0,31470000.0,46740000.0,3786002020.0
2014,179000.0,1370000.0,44900000.0,3000000.0,1850.0,801000.0,833000.0,3360000.0,17500000.0,6350000.0,19600000.0,7610000.0,1950000000.0,5350000.0,647000.0,2220.0,16400000.0,2630000.0,0.0,389000.0,4230000.0,4470000.0,8640000.0,79600000.0,6720000.0,2260000.0,89800.0,388000000.0,45100000.0,1630000.0,0.0,2010000.0,6590000.0,13200000.0,119000000.0,37000000.0,218000.0,59700.0,228000.0,53400.0,15300000.0,12700000.0,4040000.0,9050000.0,1420000.0,1080000.0,850000.0,35700.0,4730000.0,869000.0,10600000.0,49400000.0,2680000.0,0.0,5810000.0,87600000.0,166000.0,389000.0,3360000.0,1050000.0,89500000.0,84400000.0,11600000.0,921000.0,2020000.0,136000.0,17900000.0,0.0,36100000.0,0.0,35600000.0,1970000.0,29800000.0,431000000.0,1550000.0,197000.0,20800000.0,2707102550.0,94108000.0,430919120.0,463300000.0,32896000.0,46320000.0,3774645670.0
2015,133000.0,1360000.0,46500000.0,3240000.0,3080.0,2670000.0,741000.0,3380000.0,17600000.0,6560000.0,19900000.0,7310000.0,1910000000.0,4970000.0,606000.0,3330.0,16300000.0,1730000.0,0.0,821000.0,3820000.0,3820000.0,8380000.0,78700000.0,5630000.0,2340000.0,99400.0,395000000.0,51100000.0,1560000.0,0.0,2190000.0,6450000.0,12300000.0,120000000.0,34200000.0,181000.0,46200.0,182000.0,49100.0,17400000.0,12700000.0,4450000.0,11000000.0,1430000.0,971000.0,762000.0,49200.0,4650000.0,810000.0,11600000.0,48700000.0,3260000.0,0.0,6030000.0,92100000.0,132000.0,406000.0,3240000.0,1060000.0,84000000.0,85400000.0,13700000.0,1240000.0,2020000.0,124000.0,17500000.0,0.0,34700000.0,0.0,27300000.0,1710000.0,23100000.0,372000000.0,1390000.0,137000.0,26200000.0,2688841280.0,89404000.0,418184030.0,404600000.0,32187000.0,47930000.0,3681146310.0
2016,49000.0,1050000.0,46400000.0,3010000.0,1230.0,1970000.0,814000.0,3200000.0,15900000.0,5690000.0,18700000.0,7420000.0,1890000000.0,5460000.0,651000.0,444.0,16400000.0,2090000.0,0.0,1250000.0,3860000.0,4370000.0,8160000.0,76500000.0,4360000.0,2190000.0,116000.0,403000000.0,53300000.0,1510000.0,0.0,2110000.0,5510000.0,11000000.0,120000000.0,33900000.0,223000.0,41000.0,185000.0,52400.0,18700000.0,12400000.0,4280000.0,10200000.0,1190000.0,876000.0,782000.0,55100.0,5340000.0,979000.0,13100000.0,49500000.0,2850000.0,0.0,5360000.0,89300000.0,88500.0,426000.0,3200000.0,1140000.0,90300000.0,81500000.0,10500000.0,1310000.0,1980000.0,114000.0,17900000.0,0.0,38500000.0,0.0,32500000.0,1840000.0,11100000.0,341000000.0,1300000.0,123000.0,28400000.0,2679373830.0,95879000.0,402701844.0,372100000.0,30932000.0,47590000.0,3628576674.0
2017,182000.0,1080000.0,44800000.0,3120000.0,1230.0,2140000.0,842000.0,3140000.0,16800000.0,6100000.0,18600000.0,7710000.0,1890000000.0,4160000.0,392000.0,2980.0,15600000.0,1570000.0,0.0,1210000.0,4260000.0,4000000.0,9270000.0,71900000.0,4800000.0,2240000.0,115000.0,417000000.0,57200000.0,1650000.0,0.0,1790000.0,5000000.0,9620000.0,122000000.0,36400000.0,170000.0,40000.0,198000.0,45300.0,20800000.0,15200000.0,4450000.0,9150000.0,1250000.0,958000.0,818000.0,76000.0,7150000.0,870000.0,15500000.0,49800000.0,3250000.0,0.0,5370000.0,83900000.0,118000.0,898000.0,3340000.0,1130000.0,88800000.0,86200000.0,13400000.0,1360000.0,1980000.0,110000.0,18000000.0,0.0,39500000.0,0.0,25800000.0,2130000.0,9060000.0,331000000.0,1540000.0,127000.0,28400000.0,2713733230.0,94642000.0,386611280.0,364800000.0,30747000.0,46050000.0,3636583510.0
2018,500000.0,1180000.0,44100000.0,2860000.0,1230.0,2440000.0,884000.0,3110000.0,16600000.0,5460000.0,15500000.0,7440000.0,1910000000.0,3780000.0,365000.0,13600.0,15500000.0,1600000.0,0.0,2150000.0,4760000.0,4190000.0,8380000.0,69400000.0,4570000.0,2120000.0,115000.0,443000000.0,67800000.0,1320000.0,0.0,1410000.0,4710000.0,8820000.0,119000000.0,40700000.0,192000.0,48000.0,211000.0,42100.0,22100000.0,13500000.0,5150000.0,8210000.0,1300000.0,865000.0,799000.0,74500.0,11800000.0,771000.0,16400000.0,49800000.0,2720000.0,0.0,5130000.0,86700000.0,102000.0,477000.0,3320000.0,1100000.0,89800000.0,86700000.0,11100000.0,1370000.0,1980000.0,102000.0,19100000.0,0.0,40900000.0,0.0,27600000.0,2410000.0,7580000.0,317000000.0,2030000.0,115000.0,38000000.0,2789726730.0,97600000.0,381764700.0,346000000.0,29886000.0,45400000.0,3690377430.0
2019,500000.0,546000.0,42600000.0,3010000.0,1230.0,3450000.0,943000.0,3050000.0,15700000.0,4980000.0,13300000.0,6800000.0,1950000000.0,6160000.0,432000.0,16700.0,14400000.0,928000.0,0.0,1990000.0,3370000.0,3500000.0,6440000.0,55000000.0,3310000.0,1880000.0,115000.0,445000000.0,81400000.0,1240000.0,0.0,959000.0,5000000.0,7120000.0,117000000.0,39900000.0,181000.0,73000.0,204000.0,55900.0,21400000.0,12100000.0,6670000.0,6370000.0,1480000.0,1060000.0,804000.0,164000.0,13100000.0,520000.0,17400000.0,45600000.0,1380000.0,0.0,4580000.0,86700000.0,102000.0,625000.0,2730000.0,1030000.0,91100000.0,82100000.0,5020000.0,1510000.0,2020000.0,102000.0,17100000.0,0.0,40500000.0,0.0,26400000.0,2460000.0,6260000.0,271000000.0,1740000.0,75500.0,49400000.0,2850273230.0,100260000.0,340342600.0,296400000.0,29801500.0,44080000.0,3661157330.0
